image,question_id,noun
COCO_train2014_000000286144.jpg,2861441,name
COCO_train2014_000000286144.jpg,2861441,park
COCO_train2014_000000286144.jpg,2861442,hall
COCO_train2014_000000290498.jpg,2904980,color
COCO_train2014_000000290498.jpg,2904980,jacket
COCO_train2014_000000290498.jpg,2904981,girl
COCO_train2014_000000290498.jpg,2904981,knee
COCO_train2014_000000290498.jpg,2904982,green
COCO_train2014_000000336858.jpg,3368580,way
COCO_train2014_000000336858.jpg,3368580,man
COCO_train2014_000000336858.jpg,3368581,person
COCO_train2014_000000336858.jpg,3368582,color
COCO_train2014_000000336858.jpg,3368582,man
COCO_train2014_000000336858.jpg,3368582,jacket
COCO_train2014_000000071881.jpg,718810,destination
COCO_train2014_000000071881.jpg,718810,bus
COCO_train2014_000000071881.jpg,718811,number
COCO_train2014_000000071881.jpg,718811,bus
COCO_train2014_000000071881.jpg,718812,color
COCO_train2014_000000071881.jpg,718812,bus
COCO_train2014_000000317795.jpg,3177952,clock
COCO_train2014_000000317795.jpg,3177950,time
COCO_train2014_000000317795.jpg,3177950,clock
COCO_train2014_000000317795.jpg,3177950,read
COCO_train2014_000000317795.jpg,3177951,structure
COCO_train2014_000000317795.jpg,3177951,year
COCO_train2014_000000311228.jpg,3112280,bread
COCO_train2014_000000311228.jpg,3112281,pizza
COCO_train2014_000000311228.jpg,3112281,dough
COCO_train2014_000000311228.jpg,3112282,bread
COCO_train2014_000000407405.jpg,4074050,person
COCO_train2014_000000407405.jpg,4074050,snowboard
COCO_train2014_000000407405.jpg,4074051,woman
COCO_train2014_000000407405.jpg,4074051,head
COCO_train2014_000000077003.jpg,770032,man
COCO_train2014_000000077003.jpg,770030,man
COCO_train2014_000000077003.jpg,770031,tire
COCO_train2014_000000077003.jpg,770031,sand
COCO_train2014_000000023812.jpg,238120,child
COCO_train2014_000000023812.jpg,238121,color
COCO_train2014_000000023812.jpg,238122,type
COCO_train2014_000000023812.jpg,238122,child
COCO_train2014_000000023812.jpg,238122,wearing
COCO_train2014_000000205272.jpg,2052720,picture
COCO_train2014_000000205272.jpg,2052720,duck
COCO_train2014_000000205272.jpg,2052721,bird
COCO_train2014_000000205272.jpg,2052721,water
COCO_train2014_000000205272.jpg,2052722,bird
COCO_train2014_000000228029.jpg,2280290,design
COCO_train2014_000000228029.jpg,2280290,bag
COCO_train2014_000000228029.jpg,2280291,animal
COCO_train2014_000000228029.jpg,2280291,photo
COCO_train2014_000000228029.jpg,2280292,material
COCO_train2014_000000228029.jpg,2280292,floor
COCO_train2014_000000213499.jpg,2134992,house
COCO_train2014_000000213499.jpg,2134992,symbol
COCO_train2014_000000213499.jpg,2134990,sign
COCO_train2014_000000213499.jpg,2134991,boy
COCO_train2014_000000213499.jpg,2134991,sign
COCO_train2014_000000334396.jpg,3343960,bird
COCO_train2014_000000334396.jpg,3343961,type
COCO_train2014_000000334396.jpg,3343961,bird
COCO_train2014_000000334396.jpg,3343962,bird
COCO_train2014_000000334396.jpg,3343962,setting
COCO_train2014_000000255576.jpg,2555760,type
COCO_train2014_000000255576.jpg,2555760,transportation
COCO_train2014_000000255576.jpg,2555761,bus
COCO_train2014_000000255576.jpg,2555762,color
COCO_train2014_000000255576.jpg,2555762,train
COCO_train2014_000000183740.jpg,1837400,anyone
COCO_train2014_000000183740.jpg,1837402,shirt
COCO_train2014_000000350435.jpg,3504351,air
COCO_train2014_000000022014.jpg,220140,room
COCO_train2014_000000022014.jpg,220141,color
COCO_train2014_000000022014.jpg,220141,vase
COCO_train2014_000000022014.jpg,220142,picture
COCO_train2014_000000022014.jpg,220142,room
COCO_train2014_000000022014.jpg,220142,cool
COCO_train2014_000000044404.jpg,444040,opening
COCO_train2014_000000044404.jpg,444040,door
COCO_train2014_000000044404.jpg,444041,room
COCO_train2014_000000044404.jpg,444042,refrigerator
COCO_train2014_000000044818.jpg,448180,keyboard
COCO_train2014_000000044818.jpg,448180,wireless
COCO_train2014_000000044818.jpg,448181,mouse
COCO_train2014_000000044818.jpg,448181,wireless
COCO_train2014_000000044818.jpg,448182,color
COCO_train2014_000000044818.jpg,448182,vase
COCO_train2014_000000041123.jpg,411232,bread
COCO_train2014_000000041123.jpg,411230,liquid
COCO_train2014_000000041123.jpg,411230,glass
COCO_train2014_000000041123.jpg,411231,sandwich
COCO_train2014_000000119750.jpg,1197501,habitat
COCO_train2014_000000119750.jpg,1197502,pattern
COCO_train2014_000000119750.jpg,1197502,skin
COCO_train2014_000000119750.jpg,1197502,animal
COCO_train2014_000000448529.jpg,4485292,color
COCO_train2014_000000391439.jpg,3914392,everyone
COCO_train2014_000000391439.jpg,3914390,boy
COCO_train2014_000000391439.jpg,3914390,coat
COCO_train2014_000000391439.jpg,3914391,background
COCO_train2014_000000105532.jpg,1055320,daytime
COCO_train2014_000000105532.jpg,1055321,ground
COCO_train2014_000000105532.jpg,1055322,picture
COCO_train2014_000000082627.jpg,826272,space
COCO_train2014_000000082627.jpg,826270,street
COCO_train2014_000000082627.jpg,826270,light
COCO_train2014_000000082627.jpg,826271,post
COCO_train2014_000000448439.jpg,4484392,city
COCO_train2014_000000448439.jpg,4484392,man
COCO_train2014_000000448439.jpg,4484391,room
COCO_train2014_000000315092.jpg,3150920,clock
COCO_train2014_000000315092.jpg,3150921,inside
COCO_train2014_000000315092.jpg,3150922,clock
COCO_train2014_000000433270.jpg,4332700,kind
COCO_train2014_000000433270.jpg,4332700,building
COCO_train2014_000000433270.jpg,4332701,clock
COCO_train2014_000000433270.jpg,4332701,tower
COCO_train2014_000000433270.jpg,4332702,material
COCO_train2014_000000433270.jpg,4332702,building
COCO_train2014_000000317367.jpg,3173670,guy
COCO_train2014_000000317367.jpg,3173670,surfing
COCO_train2014_000000317367.jpg,3173670,picture
COCO_train2014_000000162161.jpg,1621610,structure
COCO_train2014_000000162161.jpg,1621611,air
COCO_train2014_000000162161.jpg,1621612,ground
COCO_train2014_000000162161.jpg,1621612,snow
COCO_train2014_000000204969.jpg,2049691,tool
COCO_train2014_000000545405.jpg,5454050,meal
COCO_train2014_000000545405.jpg,5454051,sandwich
COCO_train2014_000000565947.jpg,5659472,color
COCO_train2014_000000565947.jpg,5659471,fire
COCO_train2014_000000565947.jpg,5659471,hydrant
COCO_train2014_000000471573.jpg,4715730,company
COCO_train2014_000000471573.jpg,4715730,top
COCO_train2014_000000471573.jpg,4715730,commode
COCO_train2014_000000471573.jpg,4715731,room
COCO_train2014_000000471573.jpg,4715732,bathroom
COCO_train2014_000000494128.jpg,4941280,someone
COCO_train2014_000000494128.jpg,4941280,head
COCO_train2014_000000494128.jpg,4941281,color
COCO_train2014_000000494128.jpg,4941281,board
COCO_train2014_000000494128.jpg,4941282,accident
COCO_train2014_000000076988.jpg,769881,color
COCO_train2014_000000076988.jpg,769881,bottom
COCO_train2014_000000076988.jpg,769881,instrument
COCO_train2014_000000076988.jpg,769881,tray
COCO_train2014_000000076988.jpg,769882,color
COCO_train2014_000000076988.jpg,769882,majority
COCO_train2014_000000126921.jpg,1269211,present
COCO_train2014_000000126921.jpg,1269212,vase
COCO_train2014_000000404322.jpg,4043220,direction
COCO_train2014_000000404322.jpg,4043220,arrow
COCO_train2014_000000404322.jpg,4043221,road
COCO_train2014_000000404322.jpg,4043221,flat
COCO_train2014_000000404322.jpg,4043222,man
COCO_train2014_000000404322.jpg,4043222,hair
COCO_train2014_000000154343.jpg,1543432,traffic
COCO_train2014_000000246924.jpg,2469240,person
COCO_train2014_000000246924.jpg,2469240,knife
COCO_train2014_000000246924.jpg,2469241,time
COCO_train2014_000000246924.jpg,2469241,stamp
COCO_train2014_000000246924.jpg,2469241,photo
COCO_train2014_000000246924.jpg,2469242,hand
COCO_train2014_000000246924.jpg,2469242,knife
COCO_train2014_000000495292.jpg,4952920,man
COCO_train2014_000000495292.jpg,4952921,shirt
COCO_train2014_000000495292.jpg,4952922,color
COCO_train2014_000000495292.jpg,4952922,ground
COCO_train2014_000000172899.jpg,1728992,room
COCO_train2014_000000172899.jpg,1728990,room
COCO_train2014_000000172899.jpg,1728990,clean
COCO_train2014_000000172899.jpg,1728991,room
COCO_train2014_000000172899.jpg,1728991,mirror
COCO_train2014_000000432933.jpg,4329331,language
COCO_train2014_000000291201.jpg,2912010,park
COCO_train2014_000000533049.jpg,5330490,cat
COCO_train2014_000000533049.jpg,5330491,color
COCO_train2014_000000533049.jpg,5330491,cat
COCO_train2014_000000533049.jpg,5330491,stomach
COCO_train2014_000000533049.jpg,5330492,kitty
COCO_train2014_000000065632.jpg,656320,injury
COCO_train2014_000000065632.jpg,656321,man
COCO_train2014_000000065632.jpg,656322,man
COCO_train2014_000000065632.jpg,656322,trip
COCO_train2014_000000065632.jpg,656322,man
COCO_train2014_000000065632.jpg,656322,ground
COCO_train2014_000000431044.jpg,4310440,bowl
COCO_train2014_000000431044.jpg,4310441,bowl
COCO_train2014_000000329118.jpg,3291180,city
COCO_train2014_000000329118.jpg,3291182,ground
COCO_train2014_000000051522.jpg,515221,donut
COCO_train2014_000000051522.jpg,515221,proportionate
COCO_train2014_000000051522.jpg,515221,size
COCO_train2014_000000051522.jpg,515221,person
COCO_train2014_000000051522.jpg,515222,donut
COCO_train2014_000000237143.jpg,2371432,washing
COCO_train2014_000000237143.jpg,2371432,machine
COCO_train2014_000000237143.jpg,2371432,room
COCO_train2014_000000237143.jpg,2371432,toilet
COCO_train2014_000000237143.jpg,2371430,color
COCO_train2014_000000237143.jpg,2371430,toilet
COCO_train2014_000000237143.jpg,2371431,object
COCO_train2014_000000237143.jpg,2371431,left
COCO_train2014_000000409023.jpg,4090232,color
COCO_train2014_000000409023.jpg,4090232,bench
COCO_train2014_000000409023.jpg,4090230,de-forestation
COCO_train2014_000000409023.jpg,4090231,bench
COCO_train2014_000000472630.jpg,4726300,picture
COCO_train2014_000000472630.jpg,4726301,photo
COCO_train2014_000000472630.jpg,4726302,style
COCO_train2014_000000472630.jpg,4726302,background
COCO_train2014_000000487357.jpg,4873570,finger
COCO_train2014_000000487357.jpg,4873571,man
COCO_train2014_000000487357.jpg,4873572,man
COCO_train2014_000000294758.jpg,2947580,game
COCO_train2014_000000294758.jpg,2947581,care
COCO_train2014_000000294758.jpg,2947581,company
COCO_train2014_000000294758.jpg,2947581,logo
COCO_train2014_000000294758.jpg,2947581,wall
COCO_train2014_000000294758.jpg,2947582,number
COCO_train2014_000000294758.jpg,2947582,player
COCO_train2014_000000294758.jpg,2947582,camera
COCO_train2014_000000064317.jpg,643170,country
COCO_train2014_000000064317.jpg,643170,plane
COCO_train2014_000000064317.jpg,643170,background
COCO_train2014_000000064317.jpg,643171,plane
COCO_train2014_000000064317.jpg,643171,landing
COCO_train2014_000000064317.jpg,643172,plane
COCO_train2014_000000434857.jpg,4348570,food
COCO_train2014_000000434857.jpg,4348571,scene
COCO_train2014_000000434857.jpg,4348572,table
COCO_train2014_000000049553.jpg,495530,color
COCO_train2014_000000049553.jpg,495530,car
COCO_train2014_000000341546.jpg,3415460,lot
COCO_train2014_000000341546.jpg,3415460,grass
COCO_train2014_000000341546.jpg,3415460,ground
COCO_train2014_000000341546.jpg,3415461,type
COCO_train2014_000000341546.jpg,3415461,table
COCO_train2014_000000341546.jpg,3415462,tent
COCO_train2014_000000569142.jpg,5691420,weather
COCO_train2014_000000569142.jpg,5691421,majority
COCO_train2014_000000569142.jpg,5691421,color
COCO_train2014_000000569142.jpg,5691421,plane
COCO_train2014_000000569142.jpg,5691422,plane
COCO_train2014_000000320566.jpg,3205661,word
COCO_train2014_000000320566.jpg,3205661,side
COCO_train2014_000000320566.jpg,3205661,motorcycle
COCO_train2014_000000320566.jpg,3205662,police
COCO_train2014_000000320566.jpg,3205662,officer
COCO_train2014_000000143528.jpg,1435280,skateboard
COCO_train2014_000000143528.jpg,1435281,graffiti
COCO_train2014_000000143528.jpg,1435282,color
COCO_train2014_000000143528.jpg,1435282,boy
COCO_train2014_000000143528.jpg,1435282,front
COCO_train2014_000000143528.jpg,1435282,hat
COCO_train2014_000000123674.jpg,1236741,snow
COCO_train2014_000000123674.jpg,1236742,color
COCO_train2014_000000123674.jpg,1236742,sky
COCO_train2014_000000034625.jpg,346251,bird
COCO_train2014_000000034625.jpg,346251,duck
COCO_train2014_000000034625.jpg,346252,shadow
COCO_train2014_000000034625.jpg,346252,ground
COCO_train2014_000000107935.jpg,1079352,pink
COCO_train2014_000000107935.jpg,1079352,ground
COCO_train2014_000000107935.jpg,1079350,animal
COCO_train2014_000000107935.jpg,1079350,picture
COCO_train2014_000000107935.jpg,1079351,necktie
COCO_train2014_000000107935.jpg,1079351,front
COCO_train2014_000000107935.jpg,1079351,dog
COCO_train2014_000000178487.jpg,1784870,cow
COCO_train2014_000000178487.jpg,1784871,type
COCO_train2014_000000178487.jpg,1784871,fence
COCO_train2014_000000178487.jpg,1784871,picture
COCO_train2014_000000018375.jpg,183752,home
COCO_train2014_000000018375.jpg,183752,run
COCO_train2014_000000018375.jpg,183751,sport
COCO_train2014_000000349425.jpg,3494251,color
COCO_train2014_000000349425.jpg,3494251,inside
COCO_train2014_000000349425.jpg,3494251,fruit
COCO_train2014_000000349425.jpg,3494252,fruit
COCO_train2014_000000292157.jpg,2921570,computer
COCO_train2014_000000292157.jpg,2921571,keyboard
COCO_train2014_000000292157.jpg,2921572,cell
COCO_train2014_000000292157.jpg,2921572,phone
COCO_train2014_000000292157.jpg,2921572,desk
COCO_train2014_000000303599.jpg,3035992,sausage
COCO_train2014_000000303599.jpg,3035992,plate
COCO_train2014_000000303599.jpg,3035990,child
COCO_train2014_000000303599.jpg,3035991,stack
COCO_train2014_000000122983.jpg,1229832,color
COCO_train2014_000000122983.jpg,1229832,grass
COCO_train2014_000000122983.jpg,1229830,ball
COCO_train2014_000000122983.jpg,1229831,ball
COCO_train2014_000000190363.jpg,1903632,girl
COCO_train2014_000000190363.jpg,1903630,kind
COCO_train2014_000000190363.jpg,1903630,phone
COCO_train2014_000000190363.jpg,1903630,woman
COCO_train2014_000000190363.jpg,1903631,girl
COCO_train2014_000000190363.jpg,1903631,making
COCO_train2014_000000197251.jpg,1972512,kind
COCO_train2014_000000197251.jpg,1972512,bread
COCO_train2014_000000197251.jpg,1972510,potato
COCO_train2014_000000197251.jpg,1972511,color
COCO_train2014_000000364913.jpg,3649132,field
COCO_train2014_000000260962.jpg,2609620,photo
COCO_train2014_000000260962.jpg,2609621,train
COCO_train2014_000000260962.jpg,2609621,picture
COCO_train2014_000000566927.jpg,5669272,activity
COCO_train2014_000000566927.jpg,5669270,sky
COCO_train2014_000000566927.jpg,5669271,land
COCO_train2014_000000566927.jpg,5669271,feature
COCO_train2014_000000485665.jpg,4856650,shirt
COCO_train2014_000000485665.jpg,4856651,girl
COCO_train2014_000000485665.jpg,4856652,wind
COCO_train2014_000000485665.jpg,4856652,air
COCO_train2014_000000357728.jpg,3577280,majority
COCO_train2014_000000357728.jpg,3577280,group
COCO_train2014_000000357728.jpg,3577282,group
COCO_train2014_000000416484.jpg,4164841,color
COCO_train2014_000000416484.jpg,4164841,frisbee
COCO_train2014_000000416484.jpg,4164841,air
COCO_train2014_000000416484.jpg,4164842,grass
COCO_train2014_000000067405.jpg,674050,color
COCO_train2014_000000067405.jpg,674050,shower
COCO_train2014_000000067405.jpg,674050,curtain
COCO_train2014_000000067405.jpg,674051,toilet
COCO_train2014_000000067405.jpg,674052,shower
COCO_train2014_000000063818.jpg,638181,sky
COCO_train2014_000000063818.jpg,638182,country
COCO_train2014_000000063818.jpg,638182,scene
COCO_train2014_000000273245.jpg,2732451,bus
COCO_train2014_000000273245.jpg,2732452,bus
COCO_train2014_000000059075.jpg,590750,fruit
COCO_train2014_000000059075.jpg,590750,sale
COCO_train2014_000000059075.jpg,590751,wood
COCO_train2014_000000059075.jpg,590751,left
COCO_train2014_000000398229.jpg,3982290,toy
COCO_train2014_000000398229.jpg,3982290,vehicle
COCO_train2014_000000398229.jpg,3982291,front
COCO_train2014_000000398229.jpg,3982291,toy
COCO_train2014_000000398229.jpg,3982291,vehicle
COCO_train2014_000000398229.jpg,3982292,father
COCO_train2014_000000398229.jpg,3982292,boy
COCO_train2014_000000398229.jpg,3982292,truck
COCO_train2014_000000287173.jpg,2871730,color
COCO_train2014_000000287173.jpg,2871730,gas
COCO_train2014_000000287173.jpg,2871730,tank
COCO_train2014_000000287173.jpg,2871730,bike
COCO_train2014_000000287173.jpg,2871731,color
COCO_train2014_000000287173.jpg,2871731,motorcycle
COCO_train2014_000000287173.jpg,2871732,motorcycle
COCO_train2014_000000205794.jpg,2057940,door
COCO_train2014_000000205794.jpg,2057942,thing
COCO_train2014_000000205794.jpg,2057942,bed
COCO_train2014_000000261990.jpg,2619900,person
COCO_train2014_000000261990.jpg,2619900,hand
COCO_train2014_000000261990.jpg,2619901,color
COCO_train2014_000000261990.jpg,2619901,table
COCO_train2014_000000261990.jpg,2619902,computer
COCO_train2014_000000544386.jpg,5443860,type
COCO_train2014_000000544386.jpg,5443860,truck
COCO_train2014_000000544386.jpg,5443861,truck
COCO_train2014_000000544386.jpg,5443862,business
COCO_train2014_000000157087.jpg,1570872,mirror
COCO_train2014_000000157087.jpg,1570870,type
COCO_train2014_000000157087.jpg,1570870,room
COCO_train2014_000000157087.jpg,1570870,picture
COCO_train2014_000000157087.jpg,1570871,color
COCO_train2014_000000403789.jpg,4037890,color
COCO_train2014_000000403789.jpg,4037890,stripe
COCO_train2014_000000403789.jpg,4037890,helmet
COCO_train2014_000000403789.jpg,4037891,horse
COCO_train2014_000000403789.jpg,4037892,woman
COCO_train2014_000000403789.jpg,4037892,riding
COCO_train2014_000000403789.jpg,4037892,outfit
COCO_train2014_000000401838.jpg,4018380,kind
COCO_train2014_000000401838.jpg,4018380,store
COCO_train2014_000000401838.jpg,4018381,door
COCO_train2014_000000401838.jpg,4018382,store
COCO_train2014_000000401838.jpg,4018382,window
COCO_train2014_000000015190.jpg,151902,zoo
COCO_train2014_000000009669.jpg,96690,camera
COCO_train2014_000000009669.jpg,96691,ear
COCO_train2014_000000009669.jpg,96692,man
COCO_train2014_000000009669.jpg,96692,professor
COCO_train2014_000000305652.jpg,3056520,potato
COCO_train2014_000000305652.jpg,3056521,plate
COCO_train2014_000000305652.jpg,3056521,empty
COCO_train2014_000000305652.jpg,3056522,napkin
COCO_train2014_000000503385.jpg,5033850,picture
COCO_train2014_000000503385.jpg,5033851,zebra
COCO_train2014_000000503385.jpg,5033851,left
COCO_train2014_000000503385.jpg,5033852,picture
COCO_train2014_000000153609.jpg,1536092,kind
COCO_train2014_000000153609.jpg,1536092,attire
COCO_train2014_000000448771.jpg,4487712,toilet
COCO_train2014_000000448771.jpg,4487712,clean
COCO_train2014_000000448771.jpg,4487710,shape
COCO_train2014_000000448771.jpg,4487710,toilet
COCO_train2014_000000448771.jpg,4487711,room
COCO_train2014_000000332345.jpg,3323450,train
COCO_train2014_000000332345.jpg,3323451,bus
COCO_train2014_000000332345.jpg,3323451,picture
COCO_train2014_000000332345.jpg,3323452,color
COCO_train2014_000000332345.jpg,3323452,bus
COCO_train2014_000000332345.jpg,3323452,picture
COCO_train2014_000000580286.jpg,5802860,motorcycle
COCO_train2014_000000580286.jpg,5802860,photo
COCO_train2014_000000580286.jpg,5802860,vintage
COCO_train2014_000000580286.jpg,5802861,man
COCO_train2014_000000580286.jpg,5802861,bike
COCO_train2014_000000580286.jpg,5802862,plate
COCO_train2014_000000580286.jpg,5802862,fender
COCO_train2014_000000091638.jpg,916380,person
COCO_train2014_000000091638.jpg,916381,color
COCO_train2014_000000091638.jpg,916381,coat
COCO_train2014_000000420397.jpg,4203971,woman
COCO_train2014_000000420397.jpg,4203971,wearing
COCO_train2014_000000420397.jpg,4203972,woman
COCO_train2014_000000101761.jpg,1017610,water
COCO_train2014_000000101761.jpg,1017611,color
COCO_train2014_000000101761.jpg,1017611,background
COCO_train2014_000000075132.jpg,751320,frisbee
COCO_train2014_000000075132.jpg,751320,air
COCO_train2014_000000075132.jpg,751321,day
COCO_train2014_000000075132.jpg,751322,color
COCO_train2014_000000075132.jpg,751322,frisbee
COCO_train2014_000000180543.jpg,1805430,type
COCO_train2014_000000180543.jpg,1805430,drink
COCO_train2014_000000180543.jpg,1805430,machine
COCO_train2014_000000180543.jpg,1805430,background
COCO_train2014_000000180543.jpg,1805431,color
COCO_train2014_000000180543.jpg,1805431,photo
COCO_train2014_000000491823.jpg,4918232,color
COCO_train2014_000000491823.jpg,4918232,rim
COCO_train2014_000000491823.jpg,4918232,basket
COCO_train2014_000000491823.jpg,4918230,basketball
COCO_train2014_000000491823.jpg,4918231,shape
COCO_train2014_000000491823.jpg,4918231,ball
COCO_train2014_000000087285.jpg,872850,cat
COCO_train2014_000000087285.jpg,872850,window
COCO_train2014_000000087285.jpg,872852,color
COCO_train2014_000000087285.jpg,872852,lamp
COCO_train2014_000000344857.jpg,3448570,someone
COCO_train2014_000000344857.jpg,3448570,home
COCO_train2014_000000344857.jpg,3448571,photo
COCO_train2014_000000344857.jpg,3448572,color
COCO_train2014_000000070602.jpg,706020,picture
COCO_train2014_000000070602.jpg,706021,land
COCO_train2014_000000501571.jpg,5015712,color
COCO_train2014_000000501571.jpg,5015710,head
COCO_train2014_000000501571.jpg,5015710,protection
COCO_train2014_000000253906.jpg,2539060,man
COCO_train2014_000000253906.jpg,2539060,dog
COCO_train2014_000000253906.jpg,2539061,man
COCO_train2014_000000253906.jpg,2539061,vision
COCO_train2014_000000253906.jpg,2539062,color
COCO_train2014_000000253906.jpg,2539062,man
COCO_train2014_000000253906.jpg,2539062,shirt
COCO_train2014_000000108112.jpg,1081120,form
COCO_train2014_000000108112.jpg,1081120,entertainment
COCO_train2014_000000108112.jpg,1081121,bus
COCO_train2014_000000108112.jpg,1081122,bus
COCO_train2014_000000479590.jpg,4795900,lady
COCO_train2014_000000479590.jpg,4795901,color
COCO_train2014_000000479590.jpg,4795902,town
COCO_train2014_000000270583.jpg,2705832,kind
COCO_train2014_000000270583.jpg,2705832,vehicle
COCO_train2014_000000270583.jpg,2705830,arrow
COCO_train2014_000000270583.jpg,2705830,pointing
COCO_train2014_000000410229.jpg,4102292,wall
COCO_train2014_000000034865.jpg,348651,type
COCO_train2014_000000034865.jpg,348651,food
COCO_train2014_000000034865.jpg,348652,animal
COCO_train2014_000000034865.jpg,348652,picture
COCO_train2014_000000251872.jpg,2518720,man
COCO_train2014_000000251872.jpg,2518720,plate
COCO_train2014_000000251872.jpg,2518720,foreground
COCO_train2014_000000251872.jpg,2518720,empty
COCO_train2014_000000251872.jpg,2518721,color
COCO_train2014_000000251872.jpg,2518721,left
COCO_train2014_000000251872.jpg,2518722,man
COCO_train2014_000000251872.jpg,2518722,suit
COCO_train2014_000000267067.jpg,2670672,pizza
COCO_train2014_000000267067.jpg,2670670,pizza
COCO_train2014_000000267067.jpg,2670671,pizza
COCO_train2014_000000529391.jpg,5293912,sport
COCO_train2014_000000529391.jpg,5293910,bathtub
COCO_train2014_000000529391.jpg,5293911,shirt
COCO_train2014_000000529391.jpg,5293911,color
COCO_train2014_000000529391.jpg,5293911,sunshine
COCO_train2014_000000161941.jpg,1619410,everything
COCO_train2014_000000161941.jpg,1619410,pot
COCO_train2014_000000161941.jpg,1619410,pot
COCO_train2014_000000161941.jpg,1619411,type
COCO_train2014_000000161941.jpg,1619411,chair
COCO_train2014_000000161941.jpg,1619412,mirror
COCO_train2014_000000161941.jpg,1619412,kitchen
COCO_train2014_000000114657.jpg,1146570,cat
COCO_train2014_000000114657.jpg,1146571,cat
COCO_train2014_000000114657.jpg,1146572,cat
COCO_train2014_000000114657.jpg,1146572,TV
COCO_train2014_000000114657.jpg,1146572,program
COCO_train2014_000000409949.jpg,4099490,water
COCO_train2014_000000409949.jpg,4099490,shirtless
COCO_train2014_000000409949.jpg,4099490,man
COCO_train2014_000000409949.jpg,4099492,class
COCO_train2014_000000023355.jpg,233552,restaurant
COCO_train2014_000000023355.jpg,233552,specialize
COCO_train2014_000000023355.jpg,233550,chef
COCO_train2014_000000023355.jpg,233550,waiter
COCO_train2014_000000023355.jpg,233551,food
COCO_train2014_000000023355.jpg,233551,picture
COCO_train2014_000000292101.jpg,2921010,cat
COCO_train2014_000000292101.jpg,2921010,jealous
COCO_train2014_000000292101.jpg,2921010,amount
COCO_train2014_000000292101.jpg,2921010,attention
COCO_train2014_000000292101.jpg,2921010,laptop
COCO_train2014_000000292101.jpg,2921011,photo
COCO_train2014_000000292101.jpg,2921011,office
COCO_train2014_000000292101.jpg,2921012,cat
COCO_train2014_000000016670.jpg,166700,item
COCO_train2014_000000016670.jpg,166700,clothing
COCO_train2014_000000016670.jpg,166700,kind
COCO_train2014_000000016670.jpg,166700,day
COCO_train2014_000000016670.jpg,166701,day
COCO_train2014_000000016670.jpg,166702,person
COCO_train2014_000000016670.jpg,166702,exercise
COCO_train2014_000000245317.jpg,2453171,food
COCO_train2014_000000245317.jpg,2453171,plate
COCO_train2014_000000245317.jpg,2453171,sweet
COCO_train2014_000000245317.jpg,2453172,design
COCO_train2014_000000245317.jpg,2453172,plate
COCO_train2014_000000427844.jpg,4278440,bank
COCO_train2014_000000427844.jpg,4278441,percentage
COCO_train2014_000000427844.jpg,4278441,picture
COCO_train2014_000000427844.jpg,4278441,water
COCO_train2014_000000427844.jpg,4278442,farm
COCO_train2014_000000404917.jpg,4049170,league
COCO_train2014_000000404917.jpg,4049170,baseball
COCO_train2014_000000404917.jpg,4049170,stadium
COCO_train2014_000000404917.jpg,4049171,sport
COCO_train2014_000000404917.jpg,4049172,type
COCO_train2014_000000404917.jpg,4049172,ball
COCO_train2014_000000404917.jpg,4049172,man
COCO_train2014_000000209478.jpg,2094780,kind
COCO_train2014_000000209478.jpg,2094780,device
COCO_train2014_000000209478.jpg,2094780,person
COCO_train2014_000000209478.jpg,2094780,hand
COCO_train2014_000000209478.jpg,2094781,color
COCO_train2014_000000209478.jpg,2094781,thing
COCO_train2014_000000209478.jpg,2094781,man
COCO_train2014_000000209478.jpg,2094781,hand
COCO_train2014_000000209478.jpg,2094782,device
COCO_train2014_000000209478.jpg,2094782,TV
COCO_train2014_000000493407.jpg,4934072,stock
COCO_train2014_000000493407.jpg,4934072,auction
COCO_train2014_000000493407.jpg,4934070,number
COCO_train2014_000000493407.jpg,4934070,cow
COCO_train2014_000000493407.jpg,4934070,collar
COCO_train2014_000000493407.jpg,4934071,cow
COCO_train2014_000000208088.jpg,2080880,railway
COCO_train2014_000000208088.jpg,2080881,color
COCO_train2014_000000208088.jpg,2080882,train
COCO_train2014_000000240243.jpg,2402430,wrist
COCO_train2014_000000240243.jpg,2402431,poo
COCO_train2014_000000384679.jpg,3846792,bridge
COCO_train2014_000000384679.jpg,3846790,time
COCO_train2014_000000384679.jpg,3846790,day
COCO_train2014_000000384679.jpg,3846791,boat
COCO_train2014_000000503637.jpg,5036370,giraffe
COCO_train2014_000000503637.jpg,5036370,tree
COCO_train2014_000000503637.jpg,5036370,line
COCO_train2014_000000503637.jpg,5036371,giraffe
COCO_train2014_000000503637.jpg,5036372,distance
COCO_train2014_000000029328.jpg,293280,brand
COCO_train2014_000000029328.jpg,293280,drink
COCO_train2014_000000029328.jpg,293280,woman
COCO_train2014_000000029328.jpg,293281,kind
COCO_train2014_000000029328.jpg,293281,food
COCO_train2014_000000029328.jpg,293281,table
COCO_train2014_000000029328.jpg,293282,woman
COCO_train2014_000000029328.jpg,293282,diet
COCO_train2014_000000051737.jpg,517370,soda
COCO_train2014_000000051737.jpg,517370,foamy
COCO_train2014_000000051737.jpg,517371,item
COCO_train2014_000000051737.jpg,517372,pastry
COCO_train2014_000000012434.jpg,124340,sport
COCO_train2014_000000012434.jpg,124340,person
COCO_train2014_000000012434.jpg,124342,day
